id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
07040403,0.04189397,0.0050884467,-0.15316458,0.16269301,0.12336308
07040404,0.35955226,-0.16618556,0.1862386,-0.49743128,1.3119636
07040405,-0.20370014,-0.19557127,-0.45420718,0.087987967,-0.13637504
07040406,-1.5453538,-1.7168783,-1.6898259,-1.5251342,-0.76262194
07050501,-0.38016108,-0.37085894,-0.7052772,0.010821071,-0.2581096
07050502,-0.365482,-0.24805166,-0.42247012,-0.042021848,-0.48868918
07050503,-0.19378279,-0.44089529,-0.22926064,-0.59634286,0.34993926
07050504,-0.37099847,-0.28131041,-0.34831184,-0.17845917,-0.44657645
07050505,0.47861344,0.254805,0.096747287,0.3803907,0.82622206
07050506,1.0300113,1.0742304,0.90808028,1.1034821,0.66938877
07060601,-0.80393475,-0.71708357,-1.3395054,-0.0032775803,-0.69411552
07060602,1.0294882,0.9637239,0.84722996,0.95740223,0.89174324
